werknemer_ID,functie,jaren_in_dienst,leeftijd,opleiding,communicatievaardigheid,expertise,niveau_veiligheidsonderzoek,verdacht_gedrag
237604,DevOps Engineer,12,35,HBO,6.538121767199134,ML-Ops,B,False
145130,Data Engineer,3,36,HBO,6.3520969197591155,Data storage,B,False
84977,DevOps Engineer,1,33,WO,8.219268804848397,ML-Ops,B,False
226711,Staf,4,41,HBO,7.292850225797178,Other,C,False
214236,Data Scientist,6,31,PhD,8.518639723894566,Geo,A,False
173691,DevOps Engineer,7,30,HBO,7.704458236418134,ML-Ops,B,False
27611,Data Engineer,4,27,HBO,7.029276883048766,Data storage,C,False
121954,Data Engineer,7,30,MBO,5.899171769193776,Data storage,B,False
22515,Data Scientist,10,36,HBO,5.3364695537255225,Generalist,B,False
179656,Data Engineer,0,34,MBO,6.3588790973182086,Data storage,B,False
22993,Staf,10,43,MBO,7.352772168714031,Other,B,False
196081,Data Engineer,6,47,HBO,7.508101412329513,Generalist,B,False
28833,Data Engineer,5,28,HBO,6.06554407222213,Generalist,B,False
91391,DevOps Engineer,14,38,HBO,8.21192886186605,ML-Ops,B,False
20588,Staf,8,43,MBO,7.3897916979655776,Other,A,False
223908,Staf,2,28,PhD,6.006114131295634,Other,B,False
60285,Data Scientist,5,46,MBO,6.32671272270923,Generalist,B,False
51882,DevOps Engineer,10,43,PhD,8.180233518499335,ML-Ops,B,False
49041,Data Engineer,4,27,HBO,6.391728234943295,Data storage,B,False
36748,Data Engineer,5,37,PhD,6.811587646936523,Generalist,B,False
78434,DevOps Engineer,0,31,MBO,7.730328219643649,ML-Ops,B,False
130953,Data Scientist,3,26,WO,4.848192303505243,Generalist,B,False
119047,Data Engineer,16,39,PhD,7.891412218244063,Data storage,B,False
58483,Data Scientist,14,47,PhD,6.046264710268592,Generalist,B,False
192967,DevOps Engineer,8,31,MBO,5.895794937691335,ML-Ops,B,False
201099,Data Scientist,12,42,WO,7.112465746059615,Generalist,A,False
235030,Data Scientist,2,25,MBO,8.333283771835436,Generalist,B,False
202873,Staf,12,35,HBO,5.039937256397165,Other,A,False
192166,Data Scientist,4,28,WO,7.24439002216608,Generalist,A,False
13037,Data Scientist,7,31,HBO,8.392049197103814,Generalist,B,False
95253,Data Scientist,1,28,HBO,6.1887359767260826,Vision,B,False
117599,Data Scientist,8,47,HBO,8.802702680407075,Structured data,A,False
77465,Staf,11,34,HBO,7.599287162693016,Other,C,False
65186,DevOps Engineer,12,39,MBO,7.259744931814761,ML-Ops,B,False
134596,Data Engineer,7,44,HBO,7.721165078231768,Data pipelines,B,False
59062,Staf,1,24,MBO,7.54165386337025,Other,C,False
212734,Data Engineer,4,33,WO,7.79419065465936,Data pipelines,B,False
54763,Staf,2,25,HBO,6.226536838099077,Other,A,False
214682,DevOps Engineer,1,25,PhD,4.479052813325744,ML-Ops,C,False
23545,Data Scientist,3,30,PhD,6.966564479242333,NLP,B,False
21131,Data Scientist,14,45,PhD,6.588439801086406,Geo,B,False
73842,Data Engineer,10,51,WO,6.0294538310607,Data pipelines,B,False
59906,Data Engineer,4,27,MBO,8.862441600661686,Data storage,B,False
210960,Data Scientist,12,35,PhD,6.38837861554604,NLP,A,False
14696,DevOps Engineer,7,30,MBO,7.4493573694408735,ML-Ops,B,False
91928,Data Engineer,10,33,HBO,6.725983278366287,Data storage,B,False
166747,Data Scientist,4,27,HBO,7.4375655737515025,Geo,A,False
203889,Data Engineer,0,23,WO,8.268943890079317,Data storage,B,False
156117,Data Engineer,4,38,HBO,6.551523759794959,Data storage,B,False
107643,Staf,5,28,PhD,7.039080807942748,Other,A,False
230784,Data Scientist,11,37,MBO,6.675499147228655,Vision,B,False
34474,Staf,13,37,MBO,6.752916718396666,Other,A,False
34455,Staf,7,44,WO,8.641223611493325,Other,B,False
151752,Data Engineer,4,32,PhD,6.941058573909793,Data pipelines,B,False
86095,Data Scientist,10,44,PhD,6.107464941535916,Structured data,B,False
84524,DevOps Engineer,3,26,PhD,8.880331749208588,ML-Ops,B,False
197392,Data Engineer,10,33,HBO,6.6050605902975095,Data pipelines,B,False
211361,Data Engineer,12,35,MBO,6.356567159376597,Data pipelines,A,False
36973,Data Engineer,3,49,PhD,8.092205203823715,Data pipelines,B,False
123493,Data Scientist,1,24,WO,7.448774093617191,Generalist,A,False
28491,Staf,1,22,HBO,10.0,Other,A,True
105508,DevOps Engineer,4,39,WO,4.749021941347623,ML-Ops,A,False
61743,DevOps Engineer,1,29,MBO,7.547188802715709,ML-Ops,B,False
10416,Staf,3,38,HBO,8.000516654330454,Other,C,False
47892,Data Scientist,0,40,WO,6.88664122731812,Agent-based modelling,A,False
78151,Staf,2,25,PhD,6.675829754931888,Other,C,False
205697,Staf,5,35,PhD,8.777221672496307,Other,A,False
20634,Data Scientist,2,27,MBO,6.473464684492868,Geo,B,False
58855,Staf,12,35,HBO,6.573672619317093,Other,B,False
50938,Data Scientist,7,42,MBO,7.841433110654227,Generalist,B,False
60768,Data Engineer,5,28,MBO,6.868586276369517,Generalist,B,False
36839,DevOps Engineer,7,49,MBO,8.568046467945358,ML-Ops,B,False
198798,Data Scientist,5,28,PhD,8.276109150348193,Vision,A,False
78586,Data Scientist,3,26,MBO,7.148648745933407,Generalist,B,False
219416,DevOps Engineer,8,45,MBO,6.015506045449497,ML-Ops,A,False
99047,Staf,8,32,MBO,7.052267638746705,Other,B,False
107053,Staf,10,33,PhD,5.395043507528106,Other,B,False
173875,Data Engineer,2,25,WO,7.940779308147797,Generalist,B,False
234808,Data Engineer,4,33,MBO,6.275884794728764,Data storage,A,False
139404,Data Scientist,14,45,HBO,6.244631041083947,Vision,A,False
90398,Data Scientist,6,37,MBO,5.525456589544425,Geo,B,False
150634,Data Scientist,1,35,PhD,7.302753532433148,Vision,B,False
122863,Data Engineer,0,34,MBO,6.215445383981601,Data pipelines,C,False
24362,Data Scientist,15,49,PhD,5.687418933197334,Generalist,B,False
100542,DevOps Engineer,3,37,WO,8.404085699806108,ML-Ops,B,False
208281,Data Engineer,7,37,HBO,6.260936378401189,Data pipelines,A,False
217946,Data Scientist,12,46,PhD,7.55122945862673,Geo,A,False
154268,Data Scientist,4,37,PhD,7.377663033446828,NLP,A,False
135320,Staf,11,40,MBO,6.713406004181346,Other,B,False
231427,DevOps Engineer,4,32,HBO,7.194932895507167,ML-Ops,B,False
193442,Data Scientist,3,26,PhD,5.734860811410036,Generalist,B,False
138064,Data Engineer,12,44,PhD,6.820845510965992,Data storage,B,False
60471,Data Scientist,2,25,PhD,7.361328360454894,Generalist,A,False
127670,Data Scientist,10,48,WO,5.960894008692923,Agent-based modelling,B,False
189221,DevOps Engineer,0,23,MBO,7.71976093849721,ML-Ops,B,False
205074,Data Scientist,4,47,HBO,7.923150180009631,Vision,B,False
165310,DevOps Engineer,11,44,WO,7.352793196148256,ML-Ops,B,False
168828,Data Scientist,7,49,WO,6.800302226433028,Generalist,B,False
232115,Data Engineer,3,30,HBO,7.24163846686499,Data pipelines,B,False
184593,Data Scientist,8,31,HBO,6.62703384905832,Geo,A,False
176181,Data Scientist,1,29,PhD,6.39851794074931,Agent-based modelling,B,False
130566,DevOps Engineer,0,32,HBO,7.829612347422052,ML-Ops,B,False
75952,Data Scientist,4,28,WO,6.595821482097524,Generalist,A,False
23633,Data Scientist,1,24,PhD,7.920111896383805,NLP,B,False
162096,DevOps Engineer,8,31,MBO,6.397064722910881,ML-Ops,B,False
169855,Data Scientist,5,43,MBO,5.500146090270589,Geo,C,False
200540,Data Scientist,0,23,MBO,6.06106088139605,NLP,B,False
186343,Staf,10,34,MBO,7.270148368266716,Other,A,False
47665,Data Engineer,0,53,PhD,4.174302005877456,Data pipelines,B,False
166105,Data Engineer,16,54,HBO,7.534444985988231,Generalist,A,False
114722,Data Scientist,3,39,HBO,7.129308805898168,Generalist,B,False
149472,Staf,6,29,PhD,6.764581052038288,Other,A,False
150757,Data Scientist,8,41,HBO,9.437115343804898,Agent-based modelling,C,False
31496,Data Engineer,2,25,WO,4.68672153173651,Generalist,B,False
14718,Staf,3,36,HBO,7.067549280665486,Other,B,False
57682,Data Engineer,4,27,PhD,8.269844564829413,Generalist,A,False
50689,Data Scientist,8,32,PhD,7.46824075905421,Structured data,B,False
94858,Data Scientist,10,36,PhD,5.421061117808534,Agent-based modelling,B,False
156152,Staf,5,44,MBO,6.062973367503459,Other,A,False
44835,Data Scientist,15,41,HBO,6.240348066245275,Generalist,B,False
128738,Staf,3,26,MBO,8.425494650170888,Other,B,False
174160,Data Scientist,7,40,WO,6.830111224325092,Generalist,B,False
174577,DevOps Engineer,7,50,MBO,5.792734637463413,ML-Ops,B,False
43313,Staf,1,22,HBO,6.500321803147411,Other,C,False
37801,Data Engineer,7,32,MBO,7.220508806771933,Data storage,C,False
71626,Data Engineer,8,45,HBO,7.514771000989434,Data storage,B,False
21980,DevOps Engineer,8,31,WO,8.24872031925462,ML-Ops,C,False
228614,Data Engineer,5,28,WO,5.985853680955157,Generalist,A,False
181141,Data Engineer,12,42,WO,8.346012890964746,Generalist,B,False
207496,Data Engineer,0,23,HBO,5.434865857374942,Generalist,A,False
136822,Data Scientist,1,24,HBO,5.821923675358281,NLP,B,False
166998,Data Scientist,8,44,HBO,5.494971284558665,Generalist,B,False
112536,Data Scientist,10,33,HBO,6.24425776378544,Structured data,B,False
177431,Data Engineer,0,24,HBO,6.777128195811366,Data storage,A,False
51491,Data Engineer,1,32,WO,6.796662484516863,Data storage,A,False
203567,DevOps Engineer,4,28,WO,7.104950754440957,ML-Ops,B,False
179746,Staf,4,27,WO,6.438244572609584,Other,A,False
101674,Data Scientist,9,53,PhD,6.225365249930833,Structured data,B,False
98527,DevOps Engineer,0,25,HBO,6.749034271101028,ML-Ops,A,False
67572,Data Engineer,1,24,PhD,7.6859067332602615,Data storage,B,False
113004,Data Engineer,13,36,HBO,5.059687738062548,Generalist,B,False
149729,Staf,9,46,HBO,8.771294526800386,Other,A,False
52424,Data Scientist,9,36,MBO,6.596527827546958,Generalist,B,False
92318,Data Scientist,4,27,PhD,6.297216116985598,Geo,B,False
142846,DevOps Engineer,13,38,HBO,7.91958463417772,ML-Ops,B,False
30714,DevOps Engineer,6,29,PhD,5.174181727666751,ML-Ops,B,False
159821,Data Scientist,13,43,WO,6.180873032089078,Vision,B,False
120887,Data Scientist,0,54,WO,8.883694096361582,Geo,A,False
161027,Data Engineer,5,28,HBO,7.60100681930748,Generalist,B,False
111265,Data Engineer,9,33,PhD,8.085415896459963,Data storage,B,False
156549,Data Scientist,12,38,PhD,8.745706614886215,Generalist,A,False
28914,Staf,5,28,PhD,7.314386492221042,Other,B,False
176124,Data Scientist,9,47,PhD,7.243547419210809,Generalist,B,False
172404,Data Scientist,12,35,MBO,6.616616642832398,Agent-based modelling,B,False
41202,Data Scientist,10,33,HBO,4.943657029838893,NLP,B,False
155454,DevOps Engineer,2,36,WO,8.045545326974002,ML-Ops,B,False
164703,Data Scientist,12,46,MBO,7.839887929043263,Agent-based modelling,B,False
211163,Data Scientist,9,52,PhD,5.362689155302597,Generalist,A,False
139637,Staf,8,31,MBO,9.058285430998037,Other,A,False
131780,Staf,6,29,HBO,6.087625369013522,Other,C,False
180625,Data Scientist,12,40,MBO,7.750046066317696,Generalist,B,False
138567,Data Scientist,5,28,WO,6.557861106402357,Structured data,C,False
146653,Data Scientist,3,26,HBO,6.473853153500222,Generalist,B,False
168103,Data Scientist,1,39,PhD,6.853019871332802,NLP,B,False
167027,Data Engineer,15,54,MBO,6.0916468483193995,Generalist,A,False
228683,Data Engineer,2,44,WO,6.91899840025141,Generalist,B,False
196581,Data Engineer,6,33,HBO,5.428996694453437,Generalist,B,False
224561,Staf,2,33,MBO,7.018740251161578,Other,C,False
222737,Data Scientist,4,27,MBO,7.853231341714465,Vision,B,False
159116,DevOps Engineer,6,31,WO,8.16360867154777,ML-Ops,B,False
29976,Data Scientist,3,45,PhD,7.175581233358111,NLP,B,False
81457,DevOps Engineer,0,23,MBO,7.617748859934009,ML-Ops,B,False
187671,Data Engineer,6,31,WO,6.509773151041694,Data pipelines,C,False
183582,Data Engineer,7,43,WO,7.686997326156574,Generalist,B,False
173470,Staf,2,33,MBO,6.890557440200475,Other,C,False
85484,Staf,11,34,PhD,6.896029079067901,Other,B,False
151056,Data Scientist,9,38,WO,6.062211951709973,Generalist,A,False
237193,DevOps Engineer,7,39,MBO,8.208553436829172,ML-Ops,A,False
28958,Data Scientist,0,36,HBO,7.068160127650055,Vision,A,False
154942,Data Scientist,7,31,WO,8.78855962006095,Generalist,B,False
154491,Data Scientist,1,48,PhD,5.91885750227715,NLP,B,False
97743,Data Engineer,2,44,MBO,8.362995169758948,Data storage,B,False
234279,DevOps Engineer,1,42,MBO,7.170310504935993,ML-Ops,C,False
215977,DevOps Engineer,5,30,HBO,6.73963674710865,ML-Ops,B,False
137473,Data Scientist,0,36,PhD,8.16404690225242,Generalist,C,False
48499,Staf,8,31,HBO,6.99923315873161,Other,C,False
215010,Staf,2,25,MBO,6.268627950948177,Other,C,False
89619,Data Scientist,14,37,HBO,7.972232656634288,Generalist,A,False
97331,Data Scientist,8,49,PhD,6.352955860728,Agent-based modelling,B,False
72400,Data Scientist,9,32,MBO,9.11404832583374,Generalist,A,False
113635,Data Engineer,7,30,HBO,6.860562409310163,Data pipelines,B,False
83775,Data Scientist,0,23,PhD,7.948267337325508,Generalist,B,False
12114,Staf,0,47,PhD,6.745272285240456,Other,A,False
10103,Staf,1,24,HBO,7.973284040073168,Other,C,False
27163,Staf,1,24,HBO,4.623899891512808,Other,B,False
223321,Staf,6,29,WO,7.046441388474816,Other,B,False
197244,Data Engineer,2,25,HBO,6.93075417373522,Data pipelines,B,False
231099,DevOps Engineer,3,48,WO,8.919145634358,ML-Ops,B,False
159491,DevOps Engineer,16,48,HBO,7.917844848851801,ML-Ops,A,False
14866,DevOps Engineer,5,54,MBO,7.569264807318937,ML-Ops,A,False
121210,Data Scientist,4,35,MBO,8.58760650921224,Generalist,B,False
230676,Data Engineer,11,40,HBO,8.191272547941422,Data storage,B,False
157149,Data Scientist,2,25,MBO,5.907080904344233,Geo,C,False
227864,DevOps Engineer,2,25,PhD,7.222346680269626,ML-Ops,A,False
161343,Data Scientist,4,45,HBO,7.793114701811151,NLP,B,False
42205,Data Engineer,7,36,PhD,5.93702784778776,Data pipelines,A,False
89127,DevOps Engineer,9,37,HBO,7.226912823641309,ML-Ops,B,False
64443,Data Scientist,11,34,PhD,8.065074695320112,Generalist,A,False
104768,Data Scientist,4,42,HBO,4.152416495268069,Generalist,B,False
132497,Data Scientist,1,24,WO,6.5305635495655485,Vision,A,False
156450,Data Scientist,6,29,PhD,7.14651319074169,Agent-based modelling,B,False
187911,Data Scientist,7,47,HBO,7.784568124273463,Geo,B,False
192530,DevOps Engineer,0,29,PhD,8.120281362378902,ML-Ops,B,False
161488,Data Engineer,1,24,HBO,6.331271590690912,Data storage,B,False
101058,Data Scientist,4,52,MBO,6.4607222095301005,Generalist,B,False
63632,Data Scientist,1,22,WO,5.608420725962376,Generalist,B,False
46092,Data Scientist,2,33,MBO,7.093048940790638,Agent-based modelling,A,False
106138,Data Scientist,0,23,HBO,6.094642437141854,Agent-based modelling,A,False
140567,Data Scientist,7,30,WO,7.811451192252802,Generalist,B,False
96474,Data Engineer,10,39,WO,7.658821921083813,Generalist,B,False
59740,Staf,8,41,HBO,7.281462826950509,Other,A,False
193990,DevOps Engineer,4,48,WO,4.954334254839415,ML-Ops,B,False
114224,DevOps Engineer,6,43,HBO,4.645136826991485,ML-Ops,B,False
76710,Data Scientist,3,26,HBO,7.623326152087796,NLP,A,False
122751,Data Scientist,0,48,MBO,7.326479492448682,NLP,B,False
97770,Data Scientist,6,29,WO,6.751116664760952,Generalist,B,False
173488,Data Scientist,5,29,WO,6.196474117187336,Generalist,B,False
196581,Data Scientist,4,27,MBO,9.072813567886651,Generalist,B,False
54969,Data Scientist,3,26,MBO,7.317442129109375,Geo,B,False
53185,Data Scientist,4,45,WO,6.665819545230154,Generalist,B,False
77949,Data Scientist,1,31,HBO,7.170990273261997,Geo,B,False
153845,DevOps Engineer,3,46,PhD,7.25401398786631,ML-Ops,B,False
86564,Data Scientist,3,26,WO,6.267219433862371,Structured data,A,False
154707,Data Scientist,11,38,MBO,6.146249284334052,Vision,A,False
165947,Staf,1,22,HBO,5.753202356953418,Other,A,False
142420,Data Scientist,4,32,PhD,7.494867073447184,Vision,A,False
24905,Staf,7,38,MBO,7.754141189496168,Other,B,False
84234,Data Scientist,7,54,MBO,6.843328027768693,Generalist,B,False
159965,Data Scientist,8,41,PhD,5.60420489216188,NLP,A,False
27540,Data Engineer,11,35,WO,6.678364786673549,Data pipelines,B,False
228252,Staf,8,47,HBO,7.053711706908086,Other,A,False
32422,DevOps Engineer,7,30,HBO,6.799725850640724,ML-Ops,C,False
106229,Data Engineer,8,51,PhD,6.728938531363033,Generalist,B,False
167009,Data Engineer,9,37,PhD,6.7737943387045565,Data pipelines,B,False
192139,Staf,2,25,WO,8.097418087700037,Other,B,False
19738,Data Engineer,1,51,MBO,7.5627572922876825,Data storage,A,False
147344,Data Scientist,3,35,MBO,6.630748831410199,Generalist,B,False
205410,Staf,8,44,MBO,8.116340238612665,Other,B,False
47997,Data Engineer,8,33,HBO,6.287957574854045,Data storage,A,False
216911,Data Scientist,11,43,HBO,6.872451258661988,Agent-based modelling,A,False
50554,Data Scientist,5,32,WO,6.359119256359817,Generalist,C,False
119530,Data Scientist,5,30,WO,7.10726017189741,Structured data,B,False
132849,Data Engineer,1,29,WO,6.742309422380548,Data pipelines,B,False
138161,Data Engineer,4,31,HBO,4.864389390096264,Data storage,A,False
199842,Data Scientist,9,32,MBO,6.71622241672093,Structured data,B,False
147059,Data Scientist,8,31,WO,7.012713732519451,Generalist,B,False
44772,Staf,1,32,WO,6.702991617122102,Other,A,False
69329,Data Scientist,12,35,HBO,7.091239801719234,Structured data,B,False
239749,Data Scientist,6,38,PhD,6.899780979646609,NLP,B,False
127853,Data Engineer,2,25,PhD,8.055031842965805,Data storage,A,False
151232,Staf,7,30,WO,6.366765290525563,Other,C,False
12881,Data Engineer,6,29,WO,6.861167759165658,Data storage,B,False
111281,Staf,7,30,MBO,6.644676770088167,Other,A,False
142113,Data Engineer,3,26,PhD,7.161542682723117,Data pipelines,B,False
176467,DevOps Engineer,7,41,MBO,6.498579901655475,ML-Ops,A,False
111906,Staf,2,34,HBO,7.612373689441944,Other,A,False
179452,Data Scientist,6,37,WO,7.510843389798244,Agent-based modelling,C,False
40780,DevOps Engineer,9,32,MBO,8.82492897233609,ML-Ops,B,False
100510,Data Scientist,4,44,WO,7.030953252290416,Vision,A,False
157202,DevOps Engineer,1,24,WO,8.198750491091463,ML-Ops,B,False
192937,Data Scientist,2,44,HBO,5.363887423671598,NLP,B,False
198241,Staf,10,33,HBO,7.623405285452718,Other,C,False
185891,Staf,9,40,WO,6.94095737185229,Other,B,False
116884,Staf,0,37,MBO,5.593992779116012,Other,B,False
130808,Data Scientist,7,50,PhD,8.927871409498755,Generalist,B,False
79252,Data Scientist,5,28,WO,6.00509476352858,Generalist,B,False
209932,Staf,3,34,MBO,7.070242437030276,Other,B,False
106247,Data Scientist,4,34,PhD,6.463928048165954,Vision,A,False
122244,Data Scientist,11,36,WO,8.838444335710943,Generalist,A,False
11094,Data Scientist,2,36,HBO,5.056786632385356,Agent-based modelling,A,False
223924,Staf,7,39,WO,8.436617379834752,Other,B,False
210237,Staf,2,25,PhD,7.513057764773254,Other,B,False
149398,Staf,6,29,PhD,6.035827839546553,Other,A,False
180488,DevOps Engineer,10,49,HBO,7.189129085430325,ML-Ops,B,False
31295,Data Scientist,7,34,PhD,7.186035752142358,Geo,C,False
207842,Staf,10,39,PhD,6.276363039415627,Other,B,False
59915,Data Engineer,9,36,PhD,6.942421806192894,Generalist,B,False
62055,Data Scientist,0,29,WO,6.758097428898408,Generalist,B,False
195129,Data Scientist,8,31,WO,8.736098087096044,Generalist,B,False
183316,Data Engineer,19,46,WO,6.6613499308714275,Generalist,B,False
78160,Data Scientist,4,37,WO,8.645988049454772,Agent-based modelling,B,False
115157,Data Scientist,5,30,MBO,7.154862945725291,Agent-based modelling,B,False
202519,Data Engineer,13,36,MBO,8.40014357293467,Data pipelines,B,False
103827,Data Scientist,7,42,PhD,8.265117937501858,Generalist,A,False
154191,Data Engineer,8,31,WO,6.7452316034149735,Generalist,B,False
108807,Data Scientist,2,26,MBO,6.213297181672997,Geo,B,False
119742,Data Engineer,8,31,PhD,6.217330062103931,Data storage,B,False
156590,Staf,7,30,MBO,4.764893869181773,Other,A,False
100189,DevOps Engineer,6,35,PhD,6.87736707602807,ML-Ops,B,False
189708,Data Engineer,12,44,WO,6.00243409449749,Data pipelines,B,False
43721,Staf,9,32,WO,8.308351093912576,Other,B,False
170841,Data Engineer,10,34,PhD,7.214038661212918,Data storage,B,False
205739,Staf,1,45,HBO,6.540897759203999,Other,B,False
210646,Data Scientist,0,53,PhD,7.887534161896383,Generalist,A,False
155431,DevOps Engineer,0,23,WO,7.807374880896908,ML-Ops,A,False
134733,Staf,10,40,PhD,6.231917267413568,Other,A,False
10795,Staf,12,38,WO,6.974558094952041,Other,B,False
151326,Data Engineer,12,35,HBO,6.122066995129027,Data storage,B,False
173683,DevOps Engineer,4,39,PhD,9.66697580760451,ML-Ops,A,False
114219,Data Scientist,6,29,PhD,5.560618910294251,Generalist,A,False
220897,Data Scientist,0,23,WO,6.698841694280105,Generalist,B,False
218734,Data Engineer,16,50,MBO,7.89475997686499,Generalist,A,False
131389,DevOps Engineer,0,23,WO,6.0318449606831575,ML-Ops,C,False
158657,Data Scientist,3,48,WO,6.99108271438672,Generalist,B,False
163136,Data Scientist,10,36,WO,5.406733879283248,Generalist,A,False
150552,DevOps Engineer,3,28,WO,7.841741946221581,ML-Ops,A,False
62018,DevOps Engineer,8,40,PhD,6.563936944813063,ML-Ops,A,False
83702,DevOps Engineer,12,35,WO,6.785919600140676,ML-Ops,B,False
121013,Data Scientist,8,31,PhD,6.974096095126408,Vision,B,False
159536,DevOps Engineer,3,40,MBO,8.305686486989922,ML-Ops,A,False
140177,Staf,9,39,WO,8.07777987657641,Other,B,False
234263,Data Scientist,2,40,PhD,6.357557433247381,NLP,A,False
239538,Staf,11,34,PhD,7.816519400042415,Other,B,False
187673,DevOps Engineer,9,32,WO,7.077542684415176,ML-Ops,B,False
56109,Data Scientist,7,36,PhD,7.243252878400291,Agent-based modelling,B,False
214528,Staf,2,37,WO,5.882843522030072,Other,B,False
108951,DevOps Engineer,6,46,HBO,6.216470190183307,ML-Ops,B,False
182474,Data Scientist,7,44,HBO,8.139628459472565,NLP,B,False
88979,DevOps Engineer,4,38,PhD,6.772709530868124,ML-Ops,B,False
139152,Staf,10,34,PhD,7.257959452289496,Other,C,False
72021,DevOps Engineer,3,35,WO,8.544787010334515,ML-Ops,B,False
102562,Data Engineer,9,40,HBO,6.8140043248994235,Data pipelines,B,False
85464,Staf,1,24,PhD,6.403613077938569,Other,A,False
135340,Data Scientist,6,29,MBO,5.0713831308942225,Generalist,B,False
188141,DevOps Engineer,8,49,WO,9.7030059186897,ML-Ops,A,False
107964,DevOps Engineer,4,37,PhD,6.394550429711419,ML-Ops,B,False
98344,DevOps Engineer,5,39,WO,7.851646785668476,ML-Ops,B,False
42771,Staf,8,47,HBO,5.355985872662905,Other,C,False
72144,Staf,8,31,HBO,6.446761246829697,Other,B,False
127929,Data Scientist,9,32,MBO,7.5379925062849695,Structured data,B,False
45553,Data Scientist,1,41,MBO,5.734277971947642,Structured data,B,False
157526,DevOps Engineer,1,24,HBO,7.5093514411584446,ML-Ops,B,False
207551,Data Scientist,7,30,HBO,7.492999823678461,Generalist,C,False
220246,Data Scientist,7,39,MBO,7.675100293053659,NLP,C,False
139378,Staf,7,30,PhD,6.786975537883391,Other,B,False
208460,Data Engineer,4,31,MBO,8.247934548638243,Data pipelines,B,False
202113,Data Scientist,0,23,PhD,6.470251266062821,Generalist,B,False
117818,Data Scientist,12,39,PhD,7.03793043235552,Agent-based modelling,A,False
125195,Staf,2,33,PhD,7.401203601502128,Other,A,False
132757,Data Engineer,8,34,PhD,7.907361750138562,Data storage,B,False
118137,Data Engineer,2,25,WO,4.975134244968895,Generalist,B,False
216050,Staf,13,44,PhD,7.88902105603246,Other,B,False
20164,Data Scientist,5,28,MBO,6.981987444594918,Vision,B,False
220484,DevOps Engineer,4,51,HBO,6.569792346705697,ML-Ops,B,False
126998,Staf,8,37,MBO,7.554071689499372,Other,C,False
77287,Data Scientist,9,52,HBO,6.568573485800583,NLP,A,False
122641,Staf,10,43,MBO,5.32746426398965,Other,A,False
181352,Data Engineer,10,34,WO,8.205693906200493,Generalist,C,False
219517,Staf,8,43,HBO,5.922180216941777,Other,C,False
237076,Data Scientist,12,49,MBO,7.052895895494102,Agent-based modelling,A,False
228448,Data Scientist,1,24,MBO,6.889679529273488,Vision,B,False
228719,Staf,1,27,HBO,8.302872341266346,Other,A,True
114735,Data Engineer,11,43,MBO,6.9835515684008085,Data pipelines,A,False
147378,DevOps Engineer,7,38,MBO,7.333879864435024,ML-Ops,B,False
213643,Data Scientist,11,34,HBO,4.548573455295789,Vision,B,False
205917,DevOps Engineer,8,35,PhD,7.531022851268569,ML-Ops,A,False
118838,Data Engineer,6,31,MBO,7.5572811072001365,Data storage,B,False
105168,Data Scientist,1,37,MBO,5.4412094029523175,NLP,A,False
188974,Staf,5,28,HBO,5.910395232369559,Other,C,False
89031,Data Scientist,7,30,MBO,5.974351384601087,Generalist,A,False
42102,Data Engineer,2,37,MBO,7.8141542632092245,Data storage,B,False
170159,Data Scientist,2,53,MBO,6.132225776659569,Generalist,B,False
88218,Data Engineer,10,35,WO,6.539169488235526,Data pipelines,B,False
202313,Data Engineer,9,45,PhD,7.7769586894427105,Data pipelines,A,False
147659,Staf,3,26,WO,6.7452153644073665,Other,C,False
186035,DevOps Engineer,2,25,MBO,6.798777653458343,ML-Ops,A,False
107512,Data Engineer,13,36,WO,7.215286268960527,Data storage,B,False
209150,Data Scientist,14,42,MBO,7.691028235498893,Agent-based modelling,A,False
158007,Data Scientist,10,33,PhD,6.853767174151567,Agent-based modelling,B,False
235992,Staf,11,36,HBO,7.860448733096501,Other,C,False
12236,Data Scientist,1,53,HBO,4.517073297619662,Agent-based modelling,B,False
56287,Data Scientist,0,23,HBO,6.356995110001656,Generalist,A,False
34753,Data Scientist,1,24,WO,7.733980789867129,Geo,B,False
26793,Data Scientist,1,27,PhD,7.627802142415136,Generalist,A,False
171842,Staf,10,33,HBO,8.193633464665064,Other,B,False
230307,Staf,6,29,WO,8.33637721749333,Other,C,False
60382,Staf,2,25,PhD,4.940208235981736,Other,A,False
111437,Data Scientist,5,45,HBO,7.194644113254064,Structured data,B,False
98173,Data Scientist,3,35,MBO,7.437064165520327,Geo,B,False
54042,Data Engineer,0,23,PhD,6.014777809998848,Data storage,A,False
92695,Data Engineer,8,31,PhD,7.264166825382634,Data storage,A,False
109620,Staf,9,46,PhD,8.290820508460886,Other,B,False
176567,DevOps Engineer,0,28,HBO,8.309262820369678,ML-Ops,A,False
233576,DevOps Engineer,9,37,WO,6.17583079912862,ML-Ops,B,False
64313,Data Engineer,4,45,MBO,7.989092950535494,Data pipelines,A,False
115195,Data Scientist,0,32,HBO,5.7505140673294886,Generalist,B,False
43017,DevOps Engineer,13,36,PhD,4.966302532165747,ML-Ops,B,False
146621,Data Scientist,3,30,PhD,7.097521973575466,Generalist,B,False
114481,Data Engineer,1,33,MBO,5.940504161954019,Generalist,A,False
208363,Staf,7,30,MBO,6.585816207571099,Other,C,False
92360,Data Scientist,6,29,WO,7.54871811703817,Generalist,B,False
